@relation 'flight_data_new-weka.filters.unsupervised.attribute.Remove-R9-10,12-32,34-42-weka.filters.unsupervised.attribute.NumericToNominal-R8-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute DEP_DELAY numeric
@attribute TAXI_OUT numeric
@attribute TAXI_IN numeric
@attribute ACTUAL_ELAPSED_TIME numeric
@attribute DISTANCE numeric
@attribute WHEELS_OFF_elapse numeric
@attribute WHEELS_ON_elapse numeric
@attribute FLIGHT_STATUS {0,1}
@attribute OP_CARRIER_Delta_Airlines numeric
@attribute MONTH_Nov numeric

@data
-1,10,6,87,432,10,6,0,0,0
-4,15,7,88,406,15,7,0,1,1
-7,13,6,111,545,13,6,0,1,0
2,12,9,124,731,12,9,0,1,0
5,11,5,95,633,11,5,0,0,0
-3,19,8,80,241,19,8,0,0,0
-7,17,6,53,153,17,6,0,1,0
-1,10,8,93,448,10,8,0,0,0
-6,14,6,52,134,14,6,0,1,1
-5,9,7,73,363,9,7,0,1,0
-10,14,9,63,226,14,9,0,1,0
-6,23,8,177,1199,23,8,0,0,0
-1,13,4,85,406,13,4,0,1,0
-7,17,17,119,594,17,17,0,1,0
-10,33,6,77,214,33,6,0,1,0
0,29,7,268,1947,29,7,0,0,0
-2,13,9,88,447,13,9,0,1,0
2,13,9,211,1587,13,9,0,1,0
-5,41,10,132,547,41,10,0,0,0
21,10,16,67,259,10,16,0,1,0
3,18,14,65,134,18,14,0,1,0
-4,17,5,78,350,17,5,0,1,0
-7,30,8,121,606,30,8,0,0,0
-5,10,11,107,447,10,11,0,1,0
-2,11,5,78,447,11,5,0,1,0
-8,10,11,100,515,10,11,0,0,0
-2,10,6,89,528,10,6,0,1,0
-6,22,10,90,352,22,10,0,0,0
-3,12,11,57,143,12,11,0,1,0
-6,13,10,64,134,13,10,0,1,1
3,9,5,112,696,9,5,0,1,0
-3,13,11,103,515,13,11,0,1,0
8,9,12,62,240,9,12,0,1,0
31,11,8,103,534,11,8,0,0,0
-2,11,4,67,332,11,4,0,1,0
-6,15,9,82,404,15,9,0,1,0
0,11,9,109,606,11,9,0,1,0
8,9,7,120,749,9,7,0,1,0
-5,14,4,105,640,14,4,0,1,0
-1,25,8,163,907,25,8,0,1,0
-1,16,5,65,270,16,5,0,1,0
0,11,5,101,594,11,5,0,1,0
-6,10,6,86,457,10,6,0,0,0
-6,12,14,112,581,12,14,0,1,0
-2,9,10,96,526,9,10,0,1,0
-2,28,6,234,1747,28,6,0,1,0
-7,17,11,113,594,17,11,0,0,0
4,25,7,147,841,25,7,0,0,0
-7,9,9,133,859,9,9,0,1,0
2,12,8,85,373,12,8,0,1,1
-5,20,6,113,606,20,6,0,0,0
-6,15,14,115,526,15,14,0,1,0
-4,15,6,116,432,15,6,0,1,0
-2,15,11,180,1199,15,11,0,0,0
-8,13,5,81,453,13,5,0,1,0
-7,13,5,109,666,13,5,0,0,0
-5,13,11,130,813,13,11,0,1,0
12,12,10,115,594,12,10,0,0,1
-4,17,7,116,689,17,7,0,0,0
12,12,13,97,515,12,13,0,1,0
-2,12,5,73,356,12,5,0,1,0
5,11,10,54,164,11,10,0,0,0
-9,13,9,109,551,13,9,0,0,0
0,11,8,136,859,11,8,0,1,0
-2,13,4,101,534,13,4,0,0,1
14,27,5,97,404,27,5,0,1,0
-3,8,8,99,516,8,8,0,1,0
-3,18,6,113,606,18,6,0,1,0
-1,14,6,60,214,14,6,0,1,0
-1,19,4,243,1947,19,4,0,0,0
-2,15,12,88,404,15,12,0,1,0
-2,19,8,71,270,19,8,0,1,0
-5,25,7,227,1747,25,7,0,0,0
-5,19,8,69,192,19,8,0,1,0
-14,13,7,102,551,13,7,0,0,0
-7,12,7,117,689,12,7,0,0,0
-4,13,7,122,749,13,7,0,1,0
2,26,7,80,226,26,7,0,0,0
-4,22,8,71,226,22,8,0,1,0
2,16,5,64,270,16,5,0,1,0
0,14,5,89,484,14,5,0,0,0
21,14,7,75,357,14,7,0,0,0
4,13,6,132,761,13,6,0,1,0
-8,16,4,92,481,16,4,0,1,0
-4,15,6,117,534,15,6,0,0,0
-7,23,13,121,594,23,13,0,0,0
-8,10,6,118,831,10,6,0,0,0
-3,11,12,109,516,11,12,0,1,0
10,8,7,54,214,8,7,0,0,0
-5,13,4,38,83,13,4,0,0,1
-2,27,12,110,399,27,12,0,0,1
-5,14,7,58,192,14,7,0,1,0
10,13,8,126,813,13,8,0,1,0
-5,18,5,115,669,18,5,0,1,0
-1,14,7,122,712,14,7,0,1,0
-4,13,6,91,432,13,6,0,1,0
-5,14,5,56,214,14,5,0,1,0
-5,12,7,125,774,12,7,0,0,0
-2,10,13,102,515,10,13,0,1,0
21,10,4,70,352,10,4,0,0,0
-6,26,9,106,432,26,9,0,1,0
-3,15,9,214,1747,15,9,0,1,0
-11,29,5,93,357,29,5,0,1,0
-4,10,11,110,444,10,11,0,1,0
-3,21,10,138,669,21,10,0,0,0
-7,11,6,111,666,11,6,0,0,0
6,14,8,93,526,14,8,0,1,0
12,11,4,82,442,11,4,0,1,0
-7,23,7,72,192,23,7,0,1,0
-3,10,9,217,1747,10,9,0,1,0
-1,37,6,74,152,37,6,0,0,0
-2,11,9,146,794,11,9,0,1,0
2,16,8,124,566,16,8,0,0,0
-2,21,17,81,223,21,17,0,1,0
3,9,5,195,1587,9,5,0,1,0
10,13,8,170,1199,13,8,0,1,0
0,30,9,157,712,30,9,0,1,0
-7,18,5,74,306,18,5,0,1,1
-5,15,8,55,151,15,8,0,1,1
-8,11,5,125,666,11,5,0,1,0
-1,23,4,210,1590,23,4,0,1,1
4,21,4,229,1747,21,4,0,1,0
9,14,3,65,332,14,3,0,1,0
0,13,11,75,270,13,11,0,1,0
-8,27,9,84,302,27,9,0,0,1
-4,14,10,79,352,14,10,0,1,0
3,26,7,147,760,26,7,0,1,0
-2,13,8,107,481,13,8,0,1,0
7,20,7,124,760,20,7,0,1,0
-1,16,8,167,1027,16,8,0,1,0
-3,18,5,104,545,18,5,0,1,1
-5,16,8,79,366,16,8,0,1,0
5,16,12,117,594,16,12,0,1,0
-3,14,10,101,545,14,10,0,1,0
-4,11,10,76,366,11,10,0,1,0
-9,15,7,115,696,15,7,0,1,0
-8,20,11,86,300,20,11,0,0,0
0,11,7,115,547,11,7,0,1,0
-5,13,6,66,223,13,6,0,1,0
11,9,9,61,214,9,9,0,0,0
-4,35,5,124,606,35,5,0,1,0
-4,14,7,63,250,14,7,0,1,1
11,14,9,96,404,14,9,0,1,0
2,21,9,125,692,21,9,0,0,1
-4,17,5,108,594,17,5,0,0,1
-4,28,9,119,545,28,9,0,1,0
0,12,14,92,377,12,14,0,0,0
-5,11,7,83,447,11,7,0,1,0
-3,11,5,265,2172,11,5,0,1,0
-6,11,8,95,547,11,8,0,1,0
-5,10,10,101,547,10,10,0,1,0
12,14,11,123,813,14,11,0,1,0
7,18,7,125,746,18,7,0,1,0
-2,18,9,133,666,18,9,0,0,1
-3,10,8,107,696,10,8,0,1,0
-3,12,5,111,666,12,5,0,1,0
-1,6,8,112,694,6,8,0,0,1
-5,16,3,55,214,16,3,0,0,0
-3,16,7,89,373,16,7,0,1,0
7,12,10,111,581,12,10,0,1,0
-7,10,10,105,620,10,10,0,1,0
19,10,4,94,508,10,4,0,1,0
1,12,4,124,762,12,4,0,1,0
-5,12,8,52,151,12,8,0,0,0
-4,17,5,89,304,17,5,0,1,0
-3,14,5,93,589,14,5,0,1,1
3,15,4,117,591,15,4,0,1,0
-4,18,12,66,164,18,12,0,0,0
0,10,6,102,526,10,6,0,1,0
-4,20,6,100,373,20,6,0,1,0
2,26,7,133,666,26,7,0,1,1
-6,11,8,168,1199,11,8,0,0,0
9,10,5,53,151,10,5,0,1,0
2,18,7,71,270,18,7,0,0,0
-4,25,7,254,1892,25,7,0,1,0
-3,15,7,83,304,15,7,0,1,0
-15,13,6,78,357,13,6,0,0,0
-5,10,4,83,526,10,4,0,1,0
2,14,8,205,1590,14,8,0,1,0
-7,10,9,160,859,10,9,0,1,0
-1,11,8,102,591,11,8,0,0,0
-3,51,8,172,762,51,8,0,1,0
-4,13,8,167,1269,13,8,0,1,0
-6,16,8,97,444,16,8,0,1,0
12,12,11,118,526,12,11,0,1,0
-1,10,6,106,669,10,6,0,0,0
-10,20,7,53,106,20,7,0,0,0
-7,23,10,83,306,23,10,0,1,0
-10,16,14,107,503,16,14,0,0,0
16,9,9,105,594,9,9,0,0,0
2,9,9,69,332,9,9,0,1,0
5,19,8,73,214,19,8,0,1,0
-2,13,4,90,481,13,4,0,1,0
-5,18,7,86,404,18,7,0,0,0
-4,21,7,137,666,21,7,0,0,0
-4,16,9,101,481,16,9,0,1,1
-1,23,6,155,762,23,6,0,0,0
-4,11,5,98,594,11,5,0,1,0
-8,10,7,61,240,10,7,0,1,0
-1,8,5,95,554,8,5,0,0,0
-4,27,10,115,534,27,10,0,0,0
-4,12,12,120,679,12,12,0,0,0
-5,20,6,133,666,20,6,0,0,0
-4,18,9,80,356,18,9,0,0,0
-5,10,5,104,692,10,5,0,1,0
1,30,9,100,356,30,9,0,1,0
-5,18,8,125,780,18,8,0,0,0
-5,30,8,154,780,30,8,0,0,0
-7,23,12,134,547,23,12,0,0,0
-9,17,12,110,545,17,12,0,1,0
-2,17,5,200,1541,17,5,0,1,0
-8,13,7,109,545,13,7,0,1,0
7,9,18,119,594,9,18,0,1,0
-7,18,6,72,332,18,6,0,1,0
-1,16,7,81,304,16,7,0,1,0
-8,13,7,119,761,13,7,0,1,0
0,8,6,69,350,8,6,0,1,0
31,16,7,127,746,16,7,0,1,0
18,15,5,271,2172,15,5,0,1,0
-5,10,6,114,696,10,6,0,1,0
-5,16,14,109,433,16,14,0,0,0
-3,6,7,86,484,6,7,0,0,0
-5,11,6,115,714,11,6,0,1,0
3,13,6,106,534,13,6,0,0,0
-3,26,7,148,907,26,7,0,0,1
-7,19,8,138,666,19,8,0,1,0
-4,14,8,46,106,14,8,0,1,0
-3,14,6,93,589,14,6,0,0,0
-6,20,11,87,331,20,11,0,0,0
1,16,8,159,946,16,8,0,0,0
-2,17,8,148,907,17,8,0,1,0
-8,9,5,107,721,9,5,0,1,0
18,13,5,179,1269,13,5,0,1,0
2,10,8,226,1747,10,8,0,1,0
-8,23,8,56,106,23,8,0,0,0
-7,18,7,143,746,18,7,0,1,1
-3,8,8,81,406,8,8,0,1,0
10,11,11,83,406,11,11,0,1,0
-7,14,8,90,453,14,8,0,1,0
-8,14,9,102,551,14,9,0,0,0
-7,12,7,85,432,12,7,0,1,0
-2,26,7,71,192,26,7,0,1,0
-3,15,10,135,746,15,10,0,1,0
-5,16,10,81,304,16,10,0,1,0
1,9,7,88,447,9,7,0,0,0
-9,34,16,84,147,34,16,0,0,0
0,24,9,98,404,24,9,0,1,0
13,16,12,80,300,16,12,0,0,0
-6,12,32,140,666,12,32,0,1,0
-6,12,10,66,226,12,10,0,0,0
-4,10,25,98,406,10,25,0,0,1
-3,37,6,102,373,37,6,0,1,0
-16,18,7,100,528,18,7,0,0,0
4,12,17,129,821,12,17,0,1,0
-7,16,13,75,271,16,13,0,1,0
0,14,9,57,153,14,9,0,1,0
5,13,14,92,404,13,14,0,1,0
-6,16,8,223,1747,16,8,0,1,0
-1,10,6,104,692,10,6,0,1,0
-2,16,7,65,226,16,7,0,1,0
-11,12,16,115,674,12,16,0,0,0
-7,24,9,139,762,24,9,0,0,0
-7,28,5,114,594,28,5,0,0,0
-2,19,5,52,147,19,5,0,0,0
-6,11,6,128,907,11,6,0,1,1
-15,22,7,76,208,22,7,0,0,0
-6,11,17,122,692,11,17,0,0,0
-6,11,7,101,606,11,7,0,1,0
-6,9,9,97,515,9,9,0,1,0
-4,26,6,143,746,26,6,0,0,0
19,20,8,90,357,20,8,0,0,1
-5,14,10,106,534,14,10,0,1,1
-5,13,7,91,526,13,7,0,1,0
-7,11,8,120,669,11,8,0,1,0
-5,8,9,136,907,8,9,0,1,1
-3,14,7,274,2172,14,7,0,1,0
-3,12,10,107,581,12,10,0,1,0
-5,14,7,82,404,14,7,0,1,0
-2,13,5,108,594,13,5,0,1,0
2,14,7,58,145,14,7,0,0,0
-3,22,10,130,731,22,10,0,1,0
-7,15,11,61,164,15,11,0,0,0
-1,10,8,100,545,10,8,0,1,0
-7,11,4,55,250,11,4,0,1,0
-1,18,8,92,373,18,8,0,1,0
-6,9,8,93,526,9,8,0,1,0
-2,18,5,150,762,18,5,0,1,0
-4,10,8,98,554,10,8,0,1,0
1,9,7,189,1541,9,7,0,1,0
-4,14,7,96,563,14,7,0,0,0
-2,10,12,108,545,10,12,0,1,1
-4,13,5,64,270,13,5,0,1,0
23,14,8,260,2130,14,8,0,0,0
-5,18,13,105,448,18,13,0,0,0
2,20,13,99,377,20,13,0,0,0
0,20,5,263,2116,20,5,0,1,0
-8,11,9,97,373,11,9,0,0,1
-6,10,8,113,731,10,8,0,0,0
-1,8,6,54,238,8,6,0,0,0
-2,7,9,168,1199,7,9,0,0,0
-1,13,7,111,581,13,7,0,1,0
-6,25,7,95,399,25,7,0,0,0
-7,16,10,102,581,16,10,0,0,0
-7,19,16,83,271,19,16,0,1,0
6,20,6,150,762,20,6,0,1,0
-5,12,10,101,547,12,10,0,1,0
-4,21,7,138,762,21,7,0,1,0
21,9,4,163,1269,9,4,0,1,0
-3,7,10,117,646,7,10,0,1,0
-14,12,4,80,399,12,4,0,0,0
-4,17,6,112,666,17,6,0,1,0
-4,11,22,97,406,11,22,0,1,0
-4,17,5,160,907,17,5,0,1,0
-3,13,9,227,1747,13,9,0,1,0
-8,10,14,74,300,10,14,0,0,0
-9,34,10,101,366,34,10,0,1,0
-3,9,9,87,484,9,9,0,0,0
-1,14,6,100,581,14,6,0,0,0
-1,15,5,77,404,15,5,0,1,0
-4,14,11,228,1590,14,11,0,1,0
14,17,8,63,226,17,8,0,0,0
-11,27,16,140,547,27,16,0,0,1
-2,15,8,106,674,15,8,0,0,0
-3,23,4,114,581,23,4,0,0,0
-8,20,8,117,547,20,8,0,0,0
-5,16,8,58,170,16,8,0,0,0
-5,13,13,140,831,13,13,0,0,0
-4,16,9,101,481,16,9,0,1,0
-6,14,5,111,669,14,5,0,1,0
1,11,9,86,484,11,9,0,0,1
-2,18,9,248,1947,18,9,0,1,0
-5,7,5,77,484,7,5,0,0,0
-4,19,7,66,259,19,7,0,1,0
0,12,13,287,2182,12,13,0,1,0
-2,35,13,163,762,35,13,0,1,0
-5,8,6,61,302,8,6,0,1,0
-3,9,9,121,594,9,9,0,0,0
-4,9,9,110,669,9,9,0,1,0
-5,8,7,97,577,8,7,0,1,0
-7,13,12,108,545,13,12,0,1,1
-1,12,17,163,1027,12,17,0,1,0
2,15,14,217,1590,15,14,0,1,0
-3,16,7,219,1747,16,7,0,1,0
-1,14,6,107,515,14,6,0,1,0
-2,13,11,96,545,13,11,0,1,0
1,12,9,162,961,12,9,0,1,0
-8,13,9,79,321,13,9,0,1,0
-9,15,12,104,481,15,12,0,1,0
-1,9,10,206,1541,9,10,0,1,0
-5,9,9,97,554,9,9,0,1,0
-11,15,5,163,946,15,5,0,1,0
-5,13,4,73,425,13,4,0,1,1
-2,21,10,64,134,21,10,0,1,0
-6,17,7,58,134,17,7,0,1,0
-4,11,4,63,270,11,4,0,0,1
-1,11,11,110,547,11,11,0,1,0
-8,26,11,72,152,26,11,0,0,1
-4,36,8,150,760,36,8,0,1,0
-2,11,7,114,782,11,7,0,1,0
-8,17,18,104,377,17,18,0,0,1
1,10,10,192,1587,10,10,0,1,0
-6,31,4,99,332,31,4,0,1,0
0,7,6,109,594,7,6,0,0,0
-5,17,8,163,1199,17,8,0,0,0
28,19,8,136,760,19,8,0,1,0
-3,11,12,121,746,11,12,0,1,0
-6,25,4,68,164,25,4,0,0,0
-4,19,6,169,907,19,6,0,1,0
-5,32,16,85,143,32,16,0,0,0
-1,11,8,114,813,11,8,0,1,0
-3,16,5,67,270,16,5,0,1,0
6,15,8,126,731,15,8,0,0,0
-5,7,6,56,259,7,6,0,1,0
-9,13,6,79,425,13,6,0,1,0
-2,14,7,138,762,14,7,0,0,1
-8,21,6,116,666,21,6,0,1,0
-3,14,7,65,259,14,7,0,1,0
11,11,5,140,903,11,5,0,1,0
-8,40,12,147,689,40,12,0,0,0
3,10,9,118,721,10,9,0,1,0
-4,11,11,133,874,11,11,0,1,0
-4,13,8,162,1027,13,8,0,1,0
-4,10,9,124,620,10,9,0,1,0
3,17,9,115,594,17,9,0,1,0
-3,16,6,244,1947,16,6,0,1,0
-6,36,7,147,746,36,7,0,1,0
6,24,6,122,692,24,6,0,1,0
-5,10,6,86,484,10,6,0,1,0
-6,36,8,159,746,36,8,0,0,0
1,18,6,193,1590,18,6,0,1,0
-4,11,8,70,302,11,8,0,0,0
3,9,13,92,444,9,13,0,1,0
-5,15,8,79,270,15,8,0,1,1
-7,15,7,77,357,15,7,0,1,0
-3,17,6,91,442,17,6,0,1,0
-4,11,3,95,554,11,3,0,1,0
11,9,8,103,516,9,8,0,1,0
-6,14,5,73,356,14,5,0,1,0
-6,12,8,205,1587,12,8,0,1,0
-2,8,6,77,406,8,6,0,1,0
-5,19,11,117,606,19,11,0,0,0
-4,15,5,95,404,15,5,0,1,0
-7,17,6,78,331,17,6,0,1,0
-7,15,13,130,633,15,13,0,0,0
-6,25,10,283,2116,25,10,0,1,0
0,24,7,71,226,24,7,0,1,0
-4,14,8,106,581,14,8,0,1,0
-2,16,5,114,594,16,5,0,0,0
0,27,11,98,356,27,11,0,1,0
-9,17,5,110,674,17,5,0,1,0
-9,15,10,127,674,15,10,0,0,0
1,13,8,88,484,13,8,0,0,1
4,13,10,83,404,13,10,0,1,0
-7,17,12,84,271,17,12,0,1,0
-8,20,14,88,341,20,14,0,1,1
-2,10,7,79,453,10,7,0,1,0
-4,8,8,89,484,8,8,0,0,0
-10,15,12,114,606,15,12,0,1,0
-6,17,7,68,226,17,7,0,0,1
-8,13,6,93,453,13,6,0,1,0
3,14,6,161,1282,14,6,0,1,0
-6,13,4,95,581,13,4,0,1,0
32,16,5,84,406,16,5,0,1,0
-5,25,11,120,554,25,11,0,0,0
5,19,10,81,259,19,10,0,1,0
-4,11,7,126,813,11,7,0,1,0
-1,18,8,80,425,18,8,0,1,1
-6,16,8,82,341,16,8,0,1,0
-3,15,4,85,425,15,4,0,1,0
-2,33,7,163,762,33,7,0,1,0
4,8,7,66,332,8,7,0,1,0
-7,16,7,160,907,16,7,0,1,0
-6,17,4,65,270,17,4,0,0,0
-10,11,18,109,508,11,18,0,0,0
-6,15,4,82,321,15,4,0,1,0
-2,12,8,46,106,12,8,0,1,0
-3,13,8,102,481,13,8,0,1,0
-3,19,10,75,270,19,10,0,1,1
-5,15,6,133,780,15,6,0,1,0
-6,15,4,61,259,15,4,0,1,0
-5,16,8,239,1747,16,8,0,1,0
-6,37,9,143,743,37,9,0,1,0
-1,21,5,104,534,21,5,0,0,0
-8,15,6,91,448,15,6,0,0,0
-7,8,13,78,331,8,13,0,0,0
19,10,8,114,692,10,8,0,0,0
-3,10,5,104,577,10,5,0,0,0
-3,21,10,92,226,21,10,0,1,0
-4,14,4,49,151,14,4,0,1,0
-7,16,12,263,2130,16,12,0,1,0
-14,12,7,69,270,12,7,0,1,0
-4,11,5,85,444,11,5,0,1,0
-4,9,8,81,363,9,8,0,0,0
-8,12,7,83,406,12,7,0,1,0
-3,15,7,93,481,15,7,0,1,0
0,22,6,115,689,22,6,0,0,0
-7,10,10,214,1587,10,10,0,1,0
-5,32,5,180,1199,32,5,0,1,0
3,6,3,113,874,6,3,0,0,0
-3,11,11,117,581,11,11,0,1,0
-10,32,7,86,241,32,7,0,0,0
14,13,5,75,332,13,5,0,1,0
-2,9,5,104,669,9,5,0,1,0
1,11,7,44,106,11,7,0,0,0
12,26,5,273,1947,26,5,0,1,0
-12,16,9,107,565,16,9,0,0,1
-4,9,9,92,515,9,9,0,1,0
2,8,12,104,554,8,12,0,1,0
-5,15,9,98,563,15,9,0,0,0
-5,16,10,88,406,16,10,0,1,0
1,13,5,139,946,13,5,0,1,0
-3,13,5,80,404,13,5,0,1,0
19,14,6,63,250,14,6,0,1,0
-4,10,4,58,270,10,4,0,1,1
-5,17,5,240,1892,17,5,0,1,0
-7,17,6,72,341,17,6,0,1,0
-3,13,7,98,534,13,7,0,0,0
-6,12,18,115,563,12,18,0,0,0
-5,10,7,90,528,10,7,0,1,0
-6,18,6,234,1892,18,6,0,1,0
-5,15,8,131,746,15,8,0,0,0
-9,10,18,119,516,10,18,0,1,0
-5,9,5,58,192,9,5,0,1,1
-9,37,7,138,689,37,7,0,1,0
-4,24,28,101,270,24,28,0,1,0
-4,12,10,93,425,12,10,0,0,0
0,14,5,51,153,14,5,0,0,0
-1,14,9,103,581,14,9,0,0,0
-1,13,5,161,946,13,5,0,0,0
-6,12,7,141,907,12,7,0,1,0
2,11,9,121,516,11,9,0,1,0
-2,16,7,72,332,16,7,0,1,0
-2,38,4,95,306,38,4,0,1,0
-2,19,7,75,332,19,7,0,1,0
-7,8,5,116,714,8,5,0,1,0
0,42,5,152,746,42,5,0,1,0
-6,12,12,118,692,12,12,0,1,0
-4,20,7,104,547,20,7,0,1,0
-10,13,6,80,373,13,6,0,1,0
-6,15,17,270,1947,15,17,0,0,0
-2,10,13,116,633,10,13,0,0,0
-5,15,5,64,250,15,5,0,1,0
-7,14,6,144,903,14,6,0,1,0
-7,15,10,93,304,15,10,0,0,0
-3,13,8,115,731,13,8,0,1,0
-8,36,5,132,674,36,5,0,1,0
1,21,5,109,577,21,5,0,0,0
7,18,8,477,4502,18,8,0,1,0
0,11,23,144,746,11,23,0,0,0
0,12,10,105,547,12,10,0,0,0
-6,21,8,264,2130,21,8,0,1,0
17,15,9,97,503,15,9,0,0,0
-2,26,9,114,545,26,9,0,1,0
-3,16,5,180,1282,16,5,0,1,0
0,8,7,119,760,8,7,0,1,0
-8,10,7,96,515,10,7,0,1,0
6,28,9,160,762,28,9,0,0,1
-5,16,9,123,432,16,9,0,1,0
-1,28,5,134,606,28,5,0,0,1
-5,14,4,100,508,14,4,0,1,0
0,15,6,55,164,15,6,0,0,1
-2,17,9,113,689,17,9,0,0,0
-3,52,8,160,760,52,8,0,1,0
-7,18,8,73,250,18,8,0,1,0
-4,12,5,60,214,12,5,0,1,0
2,10,9,65,259,10,9,0,1,1
-1,17,7,91,453,17,7,0,1,0
-3,14,11,86,406,14,11,0,0,0
-5,25,6,163,946,25,6,0,0,0
-5,17,10,85,404,17,10,0,1,0
-3,19,7,107,581,19,7,0,0,0
-7,9,5,77,484,9,5,0,1,0
-3,30,5,108,526,30,5,0,1,0
1,18,16,148,859,18,16,0,1,0
-9,14,6,83,356,14,6,0,1,0
-3,12,15,126,731,12,15,0,1,0
10,8,5,101,594,8,5,0,1,0
-6,18,8,93,448,18,8,0,0,0
-4,16,10,137,666,16,10,0,1,0
0,11,9,124,692,11,9,0,0,0
7,11,5,109,508,11,5,0,0,0
-7,21,10,130,780,21,10,0,0,0
-8,27,11,103,404,27,11,0,0,1
19,11,11,98,563,11,11,0,0,0
-7,24,7,130,606,24,7,0,1,0
-4,13,4,54,164,13,4,0,0,0
-5,12,7,64,259,12,7,0,1,1
-3,28,8,121,528,28,8,0,1,0
-4,14,8,136,907,14,8,0,1,0
-2,14,9,107,589,14,9,0,1,0
-1,13,9,125,689,13,9,0,0,0
15,13,13,165,946,13,13,0,1,0
0,10,8,235,1547,10,8,0,0,0
-11,11,10,105,669,11,10,0,1,0
-7,8,14,87,447,8,14,0,1,0
-1,10,16,127,813,10,16,0,1,0
-4,12,8,75,453,12,8,0,1,0
-5,15,7,102,547,15,7,0,0,0
-5,11,8,84,432,11,8,0,1,0
-2,9,5,73,406,9,5,0,0,0
-3,12,8,59,192,12,8,0,1,0
-8,18,10,108,503,18,10,0,0,0
-1,19,11,110,433,19,11,0,0,0
-8,16,11,127,731,16,11,0,1,0
-5,10,9,197,1541,10,9,0,1,0
-8,16,6,121,712,16,6,0,1,0
-4,19,6,99,526,19,6,0,1,0
-11,25,8,106,363,25,8,0,0,1
4,14,8,96,577,14,8,0,1,0
-3,12,5,101,515,12,5,0,0,1
-4,13,6,100,581,13,6,0,1,0
10,7,9,77,425,7,9,0,0,0
-3,21,7,69,226,21,7,0,1,0
0,23,10,78,226,23,10,0,0,0
-4,16,9,84,404,16,9,0,1,0
-1,14,8,149,907,14,8,0,0,0
5,39,5,128,606,39,5,0,1,0
-3,16,12,114,547,16,12,0,0,0
26,14,11,107,594,14,11,0,1,0
-5,10,24,126,696,10,24,0,1,0
-5,14,10,88,377,14,10,0,0,0
-6,15,6,211,1587,15,6,0,1,0
3,13,4,195,1590,13,4,0,1,0
-3,17,8,76,306,17,8,0,0,0
-6,25,9,102,363,25,9,0,0,0
8,12,3,109,721,12,3,0,0,0
-6,8,4,111,761,8,4,0,1,0
-6,15,8,106,481,15,8,0,0,0
-8,17,7,65,214,17,7,0,1,0
-9,15,14,142,762,15,14,0,0,0
-2,14,4,66,306,14,4,0,1,0
0,16,8,112,594,16,8,0,1,0
-1,25,9,101,404,25,9,0,1,0
-4,12,11,123,679,12,11,0,0,0
0,19,5,139,762,19,5,0,1,0
0,9,8,113,554,9,8,0,1,1
-4,18,9,109,606,18,9,0,0,0
-4,12,7,93,481,12,7,0,0,0
-6,11,8,84,432,11,8,0,0,0
-8,12,9,81,406,12,9,0,0,0
-2,22,7,110,534,22,7,0,0,0
-5,10,8,161,946,10,8,0,1,0
1,14,4,99,606,14,4,0,0,0
-6,14,9,103,581,14,9,0,1,0
-10,16,6,99,526,16,6,0,1,0
-4,22,6,248,1947,22,6,0,1,0
-4,14,9,132,762,14,9,0,0,0
-4,15,7,152,1199,15,7,0,1,0
-4,19,7,167,946,19,7,0,0,0
2,17,5,106,581,17,5,0,0,0
-2,12,11,123,696,12,11,0,1,0
-7,17,7,196,1587,17,7,0,0,0
-6,17,21,130,594,17,21,0,0,0
10,14,7,83,425,14,7,0,1,0
5,9,9,119,721,9,9,0,0,0
-1,10,13,117,689,10,13,0,1,0
-3,13,8,93,481,13,8,0,1,0
0,12,8,123,721,12,8,0,1,0
15,10,6,59,214,10,6,0,0,0
-3,19,7,89,356,19,7,0,1,0
-3,16,13,61,143,16,13,0,0,0
15,13,13,133,874,13,13,0,1,1
-2,11,5,237,1747,11,5,0,1,0
-9,18,7,130,707,18,7,0,1,0
-2,10,5,74,304,10,5,0,0,0
-8,14,27,102,404,14,27,0,0,0
-4,20,8,153,946,20,8,0,0,0
6,21,9,135,762,21,9,0,1,0
-2,21,9,132,666,21,9,0,1,0
7,9,6,54,151,9,6,0,1,0
-3,11,9,61,271,11,9,0,1,0
-3,21,3,117,594,21,3,0,1,1
3,19,11,128,666,19,11,0,0,0
0,11,11,121,594,11,11,0,1,0
-6,11,5,111,594,11,5,0,1,0
3,13,7,106,594,13,7,0,0,0
-5,16,5,69,208,16,5,0,0,0
-5,11,5,78,406,11,5,0,1,0
0,19,12,125,689,19,12,0,0,0
-1,10,7,41,106,10,7,0,1,0
-6,12,7,145,774,12,7,0,0,0
6,12,6,146,946,12,6,0,0,0
-2,13,11,254,1947,13,11,0,0,0
-2,12,10,66,250,12,10,0,1,0
-4,17,5,142,907,17,5,0,1,0
-1,15,7,54,134,15,7,0,1,1
-9,20,7,177,1199,20,7,0,0,0
-5,9,6,74,304,9,6,0,1,0
-7,16,9,245,1747,16,9,0,1,0
-9,21,17,84,302,21,17,0,0,1
30,11,8,111,694,11,8,0,0,1
-7,16,8,151,859,16,8,0,1,0
5,14,10,97,481,14,10,0,1,0
-1,11,7,254,1947,11,7,0,1,0
-10,14,12,93,377,14,12,0,0,0
